@RELATION random_forest_new_dataset
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {crow,Dove,macaw,Parakeet,Parrot,Pigeon,sparrow}

@DATA
0.134375,0.023668,3.138862,0.192211,0.166538,1.014555,0.005102,0.176163,-25.605810,0.004458,1.295387,0.162940,0.542362,0.201726,0.375084,0.120777,0.242585,-0.169204,0.075827,-0.097864,0.013092,0.004375,0.001810,0.019136,0.002303,0.010031,0.001725,0.021887,0.000887,0.002775,0.007175,0.020120,0.001527,0.010757,0.010237,0.017360,0.108908,0.011681,0.018791,0.256631,0.002607,0.025730,0.497274,0.472157,0.241766,0.185480,0.182965,0.187605,0.207776,0.217313,0.225682,0.207001,0.209248,0.148772,0.156936,0.002922,0.001395,0.014159,0.001761,0.006231,0.001253,0.015259,0.000568,0.002497,0.004456,0.013875,0.001018,0.006020,Parrot
0.131352,0.022199,3.139817,0.176532,0.148463,1.049507,0.007085,0.181703,-26.340293,-0.034543,0.933071,-0.073396,0.493978,0.253475,0.145083,0.288671,0.180727,-0.072134,0.170826,-0.113004,0.012609,0.005212,0.002838,0.015458,0.004314,0.009029,0.002219,0.011902,0.001741,0.002096,0.006894,0.018418,0.002216,0.008327,0.009702,0.019245,0.144094,0.009868,0.016490,0.269472,0.004243,0.020589,0.439450,0.444327,0.235828,0.203909,0.173917,0.210649,0.183240,0.230852,0.211137,0.217059,0.214859,0.183482,0.130654,0.003350,0.002133,0.008264,0.002997,0.006179,0.001283,0.008546,0.001258,0.001307,0.004345,0.010984,0.001405,0.003945,Parrot
0.111852,0.027739,3.093070,0.181430,0.163433,0.819270,0.005187,0.158843,-26.842261,0.668808,0.960714,0.094432,0.605758,0.286597,0.352107,0.312724,0.217185,-0.119931,0.114545,-0.219700,0.021556,0.005119,0.001974,0.028404,0.003444,0.011952,0.001693,0.039161,0.000803,0.001896,0.006390,0.037925,0.003184,0.017372,0.015694,0.024858,0.166564,0.007980,0.016757,0.204735,0.002638,0.015940,0.460069,0.449993,0.248551,0.202654,0.143954,0.124371,0.130772,0.166891,0.151936,0.182530,0.171070,0.156887,0.127306,0.002774,0.001345,0.015069,0.002440,0.008026,0.000837,0.023104,0.000387,0.001382,0.003384,0.014769,0.002365,0.006167,Parrot
0.089581,0.021412,3.025680,0.177718,0.180320,0.640570,0.005768,0.099006,-26.507417,1.208340,1.069725,0.312643,0.724874,0.380552,0.380144,0.287130,0.187349,-0.032760,0.164126,-0.167925,0.017147,0.004218,0.001055,0.023358,0.003666,0.029854,0.001332,0.045458,0.000741,0.001776,0.023164,0.036066,0.001312,0.020066,0.022584,0.020301,0.145826,0.009546,0.019168,0.226396,0.003589,0.035285,0.443862,0.450276,0.258476,0.159812,0.159094,0.150056,0.174566,0.124720,0.138568,0.140504,0.170145,0.110497,0.112969,0.002927,0.000721,0.015150,0.003097,0.020822,0.000727,0.022731,0.000474,0.001348,0.010564,0.014142,0.000797,0.006988,Parrot
0.121637,0.026494,3.132828,0.177316,0.155639,0.817706,0.007390,0.161444,-25.956019,0.721496,1.192260,0.037482,0.617164,0.243634,0.455754,0.240944,0.207995,-0.130095,0.049953,-0.275044,-0.057974,0.005227,0.001428,0.011515,0.004366,0.014695,0.001691,0.016994,0.001396,0.001713,0.015707,0.031673,0.003902,0.012821,0.017236,0.014955,0.103121,0.008970,0.018571,0.224669,0.003971,0.025357,0.442036,0.490608,0.221874,0.177356,0.196052,0.220820,0.199274,0.233224,0.189263,0.154706,0.183339,0.165023,0.148402,0.003888,0.001157,0.009266,0.002801,0.010162,0.001305,0.011716,0.001213,0.001460,0.009812,0.012348,0.003695,0.004625,Parrot
0.103171,0.033538,3.047576,0.174930,0.166262,0.743089,0.007080,0.136167,-25.649163,1.007955,1.156436,0.053721,0.611254,0.255730,0.373002,0.374070,0.221271,-0.166209,0.054178,-0.249605,0.003873,0.007027,0.001961,0.017734,0.006151,0.026154,0.001567,0.032413,0.000985,0.001287,0.022387,0.022880,0.002299,0.015069,0.016168,0.025248,0.113807,0.007202,0.016699,0.222113,0.003596,0.031718,0.412936,0.377358,0.224042,0.124819,0.172449,0.188124,0.158091,0.161379,0.133804,0.161482,0.200677,0.190871,0.128762,0.004593,0.000898,0.010182,0.003372,0.009392,0.000775,0.017545,0.000867,0.000602,0.008206,0.013585,0.001454,0.005224,Parrot
0.125572,0.044670,3.116596,0.175898,0.147312,0.847841,0.008213,0.168420,-25.781280,0.256182,1.484753,-0.097252,0.589338,0.205662,0.409598,0.412485,0.198667,-0.194172,0.011391,-0.286454,-0.029880,0.004177,0.001342,0.012405,0.003106,0.008913,0.001487,0.014768,0.001641,0.002229,0.009777,0.024758,0.001538,0.010348,0.010501,0.035580,0.124135,0.009466,0.018743,0.288021,0.004639,0.022407,0.436005,0.468454,0.251783,0.202699,0.201456,0.211259,0.258529,0.279966,0.211867,0.213266,0.196688,0.181256,0.134688,0.003065,0.000922,0.007472,0.002319,0.005669,0.001144,0.009834,0.001767,0.002179,0.007104,0.015268,0.000883,0.004704,Parrot
0.107681,0.036351,3.189081,0.169140,0.185773,0.726098,0.007066,0.133890,-23.909734,1.501380,-0.165936,-0.897733,-0.516783,-0.186621,0.278077,0.196472,0.198053,0.103189,-0.023602,0.107257,-0.084377,0.012702,0.015139,0.021396,0.008989,0.005856,0.004895,0.053194,0.002389,0.004392,0.004557,0.009526,0.009158,0.016901,0.018053,0.017402,0.056068,0.008195,0.010214,0.146639,0.002781,0.015240,0.335911,0.307663,0.230068,0.186674,0.181078,0.186552,0.163047,0.166855,0.182212,0.151490,0.134443,0.146725,0.128768,0.007469,0.010311,0.011488,0.006747,0.002804,0.003209,0.032811,0.001992,0.002596,0.002372,0.004839,0.006279,0.007562,Parrot
0.122637,0.027456,3.088023,0.179391,0.159575,0.932136,0.007340,0.167599,-25.475639,0.388288,1.115531,0.066091,0.511283,0.252234,0.371255,0.299732,0.189598,-0.066072,0.037358,-0.123408,-0.045220,0.003745,0.001725,0.016038,0.003653,0.014817,0.002519,0.020395,0.001907,0.001849,0.010796,0.017891,0.001737,0.009989,0.014258,0.018823,0.149769,0.009047,0.019503,0.265146,0.005242,0.028761,0.393928,0.367691,0.215676,0.199555,0.198538,0.214774,0.211378,0.186452,0.179967,0.196372,0.185777,0.131101,0.141605,0.002517,0.001173,0.009012,0.002020,0.009383,0.001628,0.013300,0.001605,0.001327,0.004375,0.009800,0.001059,0.004025,Parrot
0.101240,0.027468,3.103709,0.166955,0.162756,0.807087,0.008320,0.142408,-25.361390,0.888439,1.292628,0.200863,0.638024,0.302989,0.374157,0.303295,0.220870,-0.160001,0.043100,-0.190536,-0.025420,0.004383,0.001906,0.022039,0.003154,0.028140,0.001045,0.028141,0.001022,0.001399,0.013401,0.027603,0.002554,0.015779,0.018360,0.016158,0.126759,0.009117,0.016985,0.224311,0.003135,0.025402,0.432483,0.428402,0.225959,0.183177,0.174017,0.188595,0.203701,0.219543,0.204779,0.176680,0.192397,0.180818,0.149978,0.003304,0.001725,0.016563,0.002396,0.017630,0.000784,0.015092,0.000899,0.001012,0.009229,0.014814,0.002244,0.005820,Parrot
0.152308,0.040290,3.126983,0.193702,0.145448,0.970990,0.010059,0.196892,-27.281754,-0.760182,1.725054,0.275023,0.531218,-0.025350,0.121594,0.186107,0.261458,-0.110284,0.327138,-0.087222,0.074743,0.003304,0.001448,0.013185,0.001731,0.004766,0.001853,0.008129,0.002131,0.001378,0.004928,0.009494,0.001789,0.005921,0.009500,0.034677,0.137087,0.014161,0.021634,0.298777,0.006916,0.021949,0.878411,0.653478,0.270982,0.319633,0.253542,0.254573,0.235264,0.249599,0.271720,0.233784,0.224896,0.172671,0.114193,0.002708,0.001205,0.009484,0.001218,0.003504,0.001781,0.004612,0.002441,0.001152,0.003263,0.006226,0.001602,0.002935,Parrot
0.145149,0.037865,3.037241,0.196424,0.153681,0.911712,0.008446,0.188134,-27.561648,-0.423047,1.697909,0.185518,0.465607,-0.046688,0.216344,0.062460,0.355732,-0.128805,0.316603,-0.021621,0.106956,0.004269,0.001017,0.015512,0.002042,0.010833,0.001837,0.014371,0.000810,0.002184,0.008010,0.014331,0.002163,0.008562,0.015022,0.029386,0.171862,0.014178,0.016717,0.334049,0.005165,0.033893,0.765908,0.779005,0.280088,0.353200,0.291581,0.261766,0.229655,0.235152,0.250330,0.211168,0.218834,0.143568,0.143331,0.003487,0.000977,0.009460,0.002059,0.009083,0.001639,0.008974,0.000780,0.002331,0.006253,0.012043,0.001649,0.004619,Parrot
0.144826,0.047568,3.077729,0.186864,0.136859,0.864880,0.010413,0.187984,-27.520417,-1.057469,1.656814,0.259521,0.593911,0.011050,0.273841,0.213209,0.329004,-0.130774,0.319425,-0.149932,0.096997,0.002674,0.001152,0.005618,0.001296,0.007796,0.001088,0.008394,0.001371,0.001391,0.003067,0.008402,0.001556,0.004729,0.009453,0.036622,0.199527,0.012742,0.022811,0.297778,0.007117,0.020317,1.054101,0.742894,0.332928,0.305462,0.280308,0.283978,0.234026,0.247750,0.250946,0.204900,0.277860,0.170695,0.120394,0.002270,0.000949,0.004474,0.001106,0.006823,0.000826,0.008098,0.001647,0.001205,0.002403,0.006697,0.001152,0.003339,Parrot
0.189243,0.008025,3.073331,0.225854,0.164134,1.553039,0.003455,0.284650,-28.649569,-0.183049,1.015899,0.260848,0.353906,0.483421,0.175354,0.168583,0.133585,0.229628,0.062550,-0.106253,0.100707,0.003485,0.001828,0.017564,0.003378,0.013101,0.002414,0.017004,0.001227,0.001440,0.006614,0.014756,0.001678,0.008504,0.027930,0.007045,0.191393,0.019527,0.015656,0.213282,0.001335,0.040325,0.823567,0.631783,0.225578,0.236755,0.262555,0.239582,0.215410,0.230389,0.222335,0.245651,0.187208,0.182521,0.124285,0.002047,0.001261,0.011732,0.002409,0.007364,0.001470,0.010895,0.000955,0.001327,0.004729,0.009829,0.001280,0.003667,Parrot
0.119242,0.043589,3.139376,0.142425,0.130543,0.699893,0.009446,0.143856,-24.580253,0.262347,-0.052591,-1.285008,-0.425335,-0.602917,0.393728,-0.010287,0.330771,0.069619,-0.069955,0.252367,-0.154602,0.008065,0.005145,0.007109,0.002417,0.002706,0.002415,0.010631,0.005108,0.006069,0.003811,0.004313,0.006074,0.006757,0.011213,0.021855,0.113953,0.014999,0.021896,0.204589,0.003997,0.011769,0.774174,0.709341,0.321463,0.388237,0.219470,0.286939,0.266927,0.205038,0.222065,0.235834,0.207365,0.165904,0.121752,0.006586,0.004208,0.004576,0.001574,0.002187,0.001858,0.008212,0.004096,0.004955,0.002299,0.002562,0.004909,0.003967,Parrot
0.117689,0.030071,3.170793,0.181349,0.160052,1.028559,0.005541,0.167078,-25.663636,0.742375,2.180890,0.144151,0.584186,0.235161,-0.164264,0.320991,-0.233207,-0.236763,0.073081,-0.332708,0.169368,0.025409,0.001046,0.028647,0.004585,0.013993,0.012554,0.013005,0.000554,0.001241,0.007144,0.016535,0.001669,0.014302,0.014492,0.017040,0.076891,0.013112,0.018234,0.232463,0.002654,0.032601,0.640414,0.594211,0.345512,0.238548,0.201901,0.190557,0.181731,0.187488,0.206689,0.190496,0.170489,0.163729,0.129223,0.018957,0.000975,0.015486,0.003162,0.011575,0.006939,0.007239,0.000450,0.000895,0.005485,0.008614,0.001278,0.006784,Parrot
0.090818,0.020829,2.991463,0.167890,0.168018,0.772718,0.007412,0.120216,-27.396664,0.577017,1.664131,0.639348,0.618463,0.097754,0.653823,-0.173694,0.281821,0.023129,0.003490,0.061658,0.061928,0.003190,0.000680,0.054520,0.002944,0.017026,0.001158,0.036916,0.001235,0.002225,0.013949,0.046631,0.000973,0.025177,0.015968,0.017533,0.158954,0.008907,0.019192,0.192178,0.003705,0.029544,0.648914,0.508250,0.229362,0.240252,0.209943,0.193835,0.244669,0.207254,0.202973,0.154552,0.161692,0.155200,0.137124,0.002557,0.000644,0.032939,0.002238,0.012324,0.000716,0.022997,0.001122,0.001246,0.009477,0.037208,0.000819,0.009261,Parrot
0.091136,0.029478,3.109583,0.161300,0.163024,0.925575,0.007920,0.135961,-26.023934,0.656397,1.811724,0.721759,0.890718,0.295889,0.111540,0.411119,0.171381,-0.206419,0.238027,0.009739,0.023550,0.003298,0.000724,0.068201,0.003345,0.022423,0.001045,0.037344,0.000327,0.000564,0.008674,0.041439,0.000681,0.026530,0.025690,0.016533,0.114494,0.009297,0.020675,0.262104,0.003268,0.042729,0.832873,0.649618,0.221011,0.243242,0.229730,0.186214,0.176457,0.200018,0.136244,0.233386,0.205252,0.125218,0.115612,0.002692,0.000649,0.039167,0.002817,0.015460,0.000764,0.022187,0.000292,0.000418,0.006508,0.025855,0.000598,0.009534,Parrot
0.097359,0.024114,3.102348,0.167414,0.163264,0.950100,0.007277,0.144936,-26.253846,0.460354,1.667569,0.584319,0.750080,0.277721,0.026617,0.370255,0.130866,-0.302426,0.253698,-0.005220,0.010386,0.005077,0.001464,0.058858,0.006527,0.017292,0.001322,0.028581,0.000700,0.000712,0.010143,0.040095,0.000881,0.023576,0.024602,0.017282,0.112713,0.008347,0.021089,0.262756,0.003962,0.044834,0.835758,0.695694,0.255990,0.253697,0.266197,0.213913,0.185312,0.186842,0.161801,0.231140,0.225353,0.157202,0.110360,0.004111,0.001532,0.036041,0.006260,0.009971,0.000794,0.019504,0.000557,0.000464,0.007423,0.027592,0.000865,0.009975,Parrot
0.082804,0.014376,3.026337,0.180673,0.193172,0.671016,0.006267,0.087857,-27.867358,1.059201,1.400314,0.577238,0.715079,0.317137,0.106219,0.369759,0.167825,-0.150526,0.152355,0.003761,-0.047932,0.005210,0.000587,0.065350,0.006108,0.041028,0.001356,0.027817,0.001394,0.000828,0.009798,0.048205,0.000609,0.028199,0.014733,0.009554,0.138275,0.006639,0.014413,0.191092,0.003182,0.028735,0.617579,0.460273,0.196092,0.139864,0.137342,0.124356,0.145538,0.132373,0.137348,0.144026,0.159959,0.124801,0.106613,0.003811,0.000357,0.034736,0.004284,0.021317,0.000605,0.015777,0.001052,0.000635,0.008047,0.033418,0.000317,0.007197,Parrot
0.136438,0.030819,3.111871,0.200376,0.157295,1.011528,0.007939,0.182018,-28.209858,-0.481888,1.470161,0.536644,0.682093,0.152724,0.112539,0.157099,0.161487,-0.383270,0.370207,-0.114355,0.114467,0.003353,0.000990,0.042519,0.007055,0.006591,0.001029,0.010888,0.000844,0.001055,0.005879,0.030362,0.001764,0.016629,0.015932,0.019094,0.132188,0.011654,0.016984,0.275486,0.005117,0.042517,0.709606,0.632694,0.232085,0.256070,0.244179,0.211241,0.186416,0.200584,0.201193,0.201386,0.170915,0.145790,0.111072,0.001984,0.000919,0.020976,0.004543,0.004282,0.000770,0.004320,0.000725,0.000893,0.005766,0.026477,0.001952,0.007069,Parrot
0.149709,0.022058,3.113557,0.199481,0.148346,1.236866,0.006074,0.220794,-27.843650,-0.799956,1.555441,0.470843,0.611774,0.172388,0.036734,0.150998,0.170650,-0.336685,0.258845,-0.094571,0.098869,0.004681,0.001702,0.022114,0.007135,0.006379,0.001979,0.007220,0.001275,0.000916,0.006198,0.012723,0.001499,0.008697,0.016124,0.017856,0.157765,0.013421,0.018574,0.264060,0.003962,0.032995,0.818654,0.510652,0.303284,0.270395,0.269999,0.210302,0.265647,0.279416,0.213089,0.214118,0.187387,0.204752,0.149944,0.003052,0.001080,0.013265,0.006150,0.003724,0.001355,0.003860,0.001279,0.000600,0.005818,0.007538,0.001187,0.004532,Parrot
0.137877,0.026571,3.159151,0.199168,0.159671,1.228352,0.005436,0.218383,-26.618389,-0.119939,1.463217,0.595074,0.739145,0.168192,-0.055971,0.311537,0.059877,-0.243477,0.202268,0.020946,0.053860,0.003513,0.001046,0.044274,0.007670,0.008567,0.001980,0.011160,0.001643,0.000715,0.011031,0.028395,0.000528,0.016767,0.022321,0.017456,0.103176,0.015219,0.018881,0.250995,0.002920,0.047690,0.854928,0.720771,0.234923,0.237052,0.249661,0.201255,0.196258,0.137926,0.204037,0.235541,0.228638,0.183404,0.118562,0.002207,0.000934,0.028901,0.005346,0.005845,0.001769,0.005906,0.002023,0.000481,0.009377,0.019200,0.000396,0.008972,Parrot
0.076679,0.009091,3.131783,0.163535,0.181662,0.631627,0.005519,0.099627,-27.814694,1.303069,0.782782,0.515128,0.465669,0.407266,0.008749,-0.051365,0.127968,-0.096325,0.027314,0.047880,-0.031217,0.012232,0.001608,0.053948,0.019920,0.019538,0.003629,0.019768,0.002874,0.002325,0.021428,0.039689,0.001522,0.022747,0.013158,0.005010,0.097309,0.009945,0.013468,0.198111,0.001761,0.032520,0.617584,0.469990,0.319606,0.207308,0.162225,0.161812,0.169520,0.215709,0.204789,0.154006,0.193545,0.150382,0.125465,0.007705,0.001133,0.021839,0.019677,0.010831,0.002306,0.008809,0.002522,0.001471,0.008596,0.015381,0.000963,0.006738,Parrot
0.113064,0.031902,3.126816,0.180730,0.155681,0.967088,0.006608,0.153864,-27.174178,-0.456966,1.412216,0.511334,0.740296,0.314074,-0.084419,0.474835,0.259312,-0.118285,0.312800,-0.036145,0.117856,0.004754,0.002008,0.047000,0.004388,0.008706,0.001319,0.015307,0.001472,0.000581,0.004421,0.028650,0.001884,0.017490,0.015109,0.019888,0.121513,0.007337,0.017770,0.184527,0.002970,0.022729,0.588782,0.499349,0.243385,0.240261,0.248374,0.207530,0.216274,0.232056,0.235508,0.231895,0.197739,0.123488,0.153177,0.003023,0.002094,0.027510,0.004326,0.005317,0.001004,0.008264,0.001060,0.000407,0.004475,0.019447,0.001652,0.007313,Parrot
0.100494,0.012152,3.158028,0.176003,0.162940,0.830196,0.005848,0.135218,-28.580291,0.309192,1.574798,0.461247,0.652919,0.157996,0.101983,0.156411,0.253940,-0.286361,0.254017,-0.128001,0.091061,0.004648,0.001377,0.035898,0.007130,0.005523,0.001430,0.008652,0.001128,0.000788,0.007321,0.095731,0.000995,0.032153,0.016529,0.006822,0.105345,0.013991,0.016137,0.211698,0.003136,0.032915,0.703378,0.546570,0.253534,0.231795,0.194618,0.206700,0.205099,0.228518,0.186800,0.188347,0.158741,0.131198,0.141725,0.003159,0.001205,0.019597,0.005219,0.003358,0.001102,0.005330,0.001073,0.000503,0.006396,0.025379,0.000763,0.008597,Parrot
0.119909,0.015116,3.129221,0.173147,0.149680,0.992174,0.006372,0.159963,-28.177621,-0.717659,1.448369,0.458780,0.803595,0.143670,-0.012244,0.348604,0.275019,-0.318705,0.293971,0.007592,0.129765,0.003085,0.002602,0.028263,0.003773,0.004305,0.001380,0.007157,0.002157,0.001394,0.008178,0.023561,0.001662,0.011985,0.011274,0.017665,0.116012,0.009767,0.019407,0.255145,0.003384,0.023338,0.671987,0.472407,0.245725,0.298318,0.193971,0.242418,0.236768,0.261226,0.194933,0.248493,0.228135,0.198147,0.154717,0.002543,0.002535,0.017198,0.002912,0.002696,0.001277,0.005404,0.002685,0.001018,0.008114,0.015909,0.001722,0.005510,Parrot
0.138699,0.023841,3.036975,0.190991,0.147647,0.971403,0.006747,0.186729,-28.091916,-0.601999,1.423311,0.421045,0.700621,-0.000993,0.245831,0.245795,0.118798,-0.308570,0.281999,-0.075022,0.136293,0.003425,0.001076,0.025982,0.003121,0.006776,0.003729,0.006742,0.001776,0.000892,0.003559,0.021244,0.000906,0.010316,0.010647,0.018243,0.198405,0.010244,0.016164,0.304908,0.003266,0.031181,0.871425,0.612436,0.263729,0.267485,0.224320,0.227567,0.190439,0.217204,0.175370,0.190567,0.193161,0.130337,0.118259,0.002456,0.001013,0.014190,0.002432,0.004906,0.004782,0.003133,0.001486,0.000815,0.002785,0.011746,0.000687,0.004421,Parrot
0.133274,0.025510,3.131210,0.180654,0.142701,0.837577,0.006989,0.161805,-27.712863,-0.847933,1.475122,0.459181,0.750981,0.042802,0.260560,0.230682,0.242042,-0.314931,0.338709,-0.056356,0.079267,0.003436,0.002189,0.023205,0.002647,0.004990,0.001151,0.006866,0.001578,0.001127,0.009345,0.023084,0.001784,0.010900,0.009281,0.022172,0.101249,0.008210,0.019322,0.256333,0.004167,0.023312,0.809544,0.571779,0.327689,0.304554,0.203583,0.208352,0.219524,0.265316,0.214772,0.148184,0.180805,0.150548,0.114659,0.002104,0.001892,0.013406,0.001730,0.002006,0.000868,0.004193,0.001614,0.000897,0.008500,0.018379,0.001642,0.005796,Parrot
0.133197,0.026081,3.138881,0.181562,0.145125,1.031677,0.005897,0.178040,-27.297196,-0.832255,1.492817,0.457683,0.729149,0.143459,0.081657,0.409139,0.174472,-0.255224,0.225368,-0.091436,0.109744,0.002574,0.002142,0.030440,0.004014,0.003321,0.001300,0.006119,0.002077,0.001394,0.002175,0.024907,0.000968,0.011988,0.017160,0.013876,0.134687,0.008838,0.020754,0.199265,0.002606,0.024809,0.920055,0.567008,0.271046,0.244493,0.173840,0.198494,0.203908,0.219050,0.246771,0.225173,0.228898,0.189324,0.098506,0.002020,0.002001,0.019131,0.002761,0.001931,0.000919,0.002695,0.001875,0.001239,0.001483,0.018148,0.000708,0.006501,Parrot
0.130286,0.018918,3.098287,0.187571,0.152139,1.089072,0.005304,0.192672,-27.905956,-0.458692,1.582648,0.439898,0.672860,0.131572,0.201074,0.153366,0.258560,-0.311647,0.359413,-0.040555,0.064895,0.003867,0.002176,0.033726,0.003760,0.005065,0.001318,0.009413,0.001112,0.001097,0.007417,0.026157,0.000774,0.013146,0.015069,0.016526,0.154501,0.010886,0.018841,0.207208,0.002809,0.026623,0.814440,0.641774,0.265714,0.240050,0.242078,0.207574,0.231551,0.250728,0.188306,0.194833,0.197521,0.136211,0.111907,0.002449,0.002166,0.020397,0.002044,0.003203,0.001202,0.007046,0.000959,0.000818,0.006271,0.016654,0.000461,0.006709,Parrot
0.128722,0.019413,3.124940,0.180856,0.148696,1.108968,0.006049,0.185671,-27.310245,-0.310404,1.328982,0.385360,0.656581,0.093662,0.014289,0.381462,0.231286,-0.195667,0.214103,-0.031361,-0.007269,0.004216,0.002019,0.039268,0.004512,0.004741,0.003078,0.008923,0.001905,0.001293,0.007437,0.025147,0.000806,0.014122,0.015202,0.013938,0.146930,0.008943,0.015326,0.212091,0.002640,0.027475,0.822576,0.553850,0.204585,0.299403,0.214528,0.261508,0.179630,0.200827,0.189164,0.210065,0.255586,0.151087,0.128267,0.003029,0.002032,0.021063,0.003352,0.003036,0.003079,0.004094,0.001702,0.000970,0.006557,0.018540,0.000560,0.005944,Parrot
0.131733,0.024583,3.110003,0.179361,0.141370,1.008125,0.007655,0.180947,-27.733689,-0.869845,1.471964,0.511555,0.776014,0.081982,0.072039,0.233690,0.185201,-0.184735,0.254527,-0.008773,0.037064,0.003005,0.001621,0.022935,0.003064,0.004862,0.001736,0.007771,0.001554,0.001399,0.005951,0.024644,0.001065,0.010887,0.012621,0.018656,0.118119,0.009223,0.022230,0.240688,0.003769,0.025640,0.986829,0.595210,0.218955,0.317077,0.222643,0.217679,0.278313,0.274992,0.250802,0.209881,0.176032,0.178906,0.119297,0.001779,0.001344,0.018016,0.002521,0.003715,0.001371,0.006383,0.001588,0.001355,0.006209,0.018145,0.000699,0.006477,Parrot
0.125694,0.013006,3.112011,0.190317,0.155587,1.186446,0.005386,0.193896,-27.870532,-0.239360,1.407923,0.387831,0.725009,0.163194,0.034585,0.327543,0.254667,-0.269252,0.149844,-0.021326,-0.026528,0.005580,0.001534,0.036719,0.004042,0.007421,0.001686,0.015459,0.001912,0.001099,0.011562,0.028540,0.001247,0.015687,0.015029,0.008238,0.163512,0.011809,0.019147,0.178923,0.002468,0.025492,0.738268,0.582671,0.223838,0.221980,0.227124,0.203266,0.180001,0.200762,0.170866,0.181537,0.200435,0.149851,0.126040,0.003586,0.001416,0.022328,0.002915,0.004672,0.001089,0.009987,0.001909,0.000769,0.010571,0.021325,0.000807,0.007134,Parrot
0.125916,0.011441,3.140153,0.178352,0.146909,1.103729,0.005251,0.186217,-27.637987,-0.180144,1.517486,0.461279,0.813103,0.216020,-0.056769,0.347870,0.007226,-0.118852,0.200612,-0.109592,0.046044,0.008603,0.001299,0.032362,0.005436,0.006070,0.003287,0.010860,0.002709,0.001156,0.007378,0.018879,0.002027,0.012853,0.015391,0.006719,0.101323,0.009404,0.017646,0.221388,0.001793,0.022012,0.637569,0.468242,0.281840,0.188226,0.165781,0.174203,0.210325,0.243350,0.260989,0.221365,0.204781,0.238635,0.129088,0.006937,0.001555,0.023027,0.003734,0.003534,0.003770,0.007423,0.002380,0.000994,0.005507,0.015404,0.001506,0.006249,Parrot
0.022848,0.056415,3.085166,0.130017,0.205379,0.074135,0.010005,0.013579,-24.496474,2.813783,0.300778,0.498112,0.122447,0.189525,0.142048,0.388816,0.257449,0.169296,0.162022,-0.040427,-0.051925,0.006824,0.001874,0.055674,0.016666,0.020386,0.001074,0.184898,0.000216,0.000695,0.006774,0.056723,0.008353,0.059174,0.004477,0.014610,0.100336,0.010721,0.010647,0.019018,0.004044,0.003005,0.363523,0.215891,0.146084,0.258685,0.218460,0.163650,0.140986,0.147233,0.155539,0.133717,0.136401,0.121058,0.132853,0.005757,0.002213,0.030159,0.010206,0.010784,0.000745,0.050102,0.000138,0.000402,0.004578,0.029342,0.008593,0.011928,Pigeon
